total_mass_source chirp_mass_source mass_ratio chi_eff
2.7514 1.1884 0.7962 0.0057
2.7509 1.1881 0.7962 0.0057
2.7509 1.1881 0.7962 0.0057
2.7510 1.1882 0.7962 0.0057
2.7505 1.1879 0.7962 0.0057
2.7356 1.1844 0.8277 0.0035
2.7372 1.1851 0.8277 0.0035
2.7370 1.1850 0.8277 0.0035
2.7379 1.1854 0.8277 0.0035
2.7275 1.1871 0.9817 -0.0102
2.7270 1.1869 0.9817 -0.0102
2.7274 1.1871 0.9817 -0.0102
2.7267 1.1868 0.9817 -0.0102
2.7269 1.1869 0.9817 -0.0102
2.7301 1.1860 1.1212 0.0059
2.7273 1.1848 1.1212 0.0059
2.7271 1.1847 1.1212 0.0059
2.7283 1.1852 1.1212 0.0059
2.7285 1.1853 1.1212 0.0059
2.7308 1.1845 1.1654 -0.0001
2.7312 1.1846 1.1654 -0.0001
2.7294 1.1839 1.1654 -0.0001
2.7327 1.1853 1.1654 -0.0001
2.7327 1.1853 1.1654 -0.0001
2.7415 1.1914 1.1095 0.0023
2.7423 1.1917 1.1095 0.0023
2.7409 1.1911 1.1095 0.0023
2.7418 1.1915 1.1095 0.0023
2.7420 1.1916 1.1095 0.0023
2.7303 1.1864 0.8992 -0.0035
2.7295 1.1861 0.8992 -0.0035
2.7303 1.1864 0.8992 -0.0035
2.7296 1.1861 0.8992 -0.0035
2.7275 1.1863 1.0755 -0.0007
2.7272 1.1861 1.0755 -0.0007
2.7278 1.1864 1.0755 -0.0007
2.7273 1.1862 1.0755 -0.0007
2.7286 1.1867 1.0755 -0.0007
2.7328 1.1873 1.1187 -0.0000
2.7330 1.1874 1.1187 -0.0000
2.7335 1.1876 1.1187 -0.0000
2.7326 1.1872 1.1187 -0.0000
2.7338 1.1877 1.1187 -0.0000
2.7273 1.1869 0.9675 0.0014
2.7270 1.1868 0.9675 0.0014
2.7267 1.1867 0.9675 0.0014
2.7267 1.1867 0.9675 0.0014
2.7272 1.1869 0.9675 0.0014
2.7409 1.1871 1.1999 0.0079
2.7409 1.1871 1.1999 0.0079
2.7410 1.1872 1.1999 0.0079
2.7419 1.1876 1.1999 0.0079
2.7275 1.1853 1.1107 -0.0006
2.7283 1.1856 1.1107 -0.0006
2.7279 1.1854 1.1107 -0.0006
2.7292 1.1860 1.1107 -0.0006
2.7282 1.1856 1.1107 -0.0006
2.7292 1.1879 1.0257 -0.0009
2.7307 1.1885 1.0257 -0.0009
2.7289 1.1877 1.0257 -0.0009
2.7301 1.1882 1.0257 -0.0009
2.7310 1.1886 1.0257 -0.0009
2.7294 1.1855 1.1261 0.0051
2.7279 1.1849 1.1261 0.0051
2.7279 1.1849 1.1261 0.0051
2.7292 1.1855 1.1261 0.0051
2.7280 1.1849 1.1261 0.0051
2.7406 1.1878 1.1838 0.0018
2.7421 1.1885 1.1838 0.0018
2.7416 1.1883 1.1838 0.0018
2.7406 1.1879 1.1838 0.0018
2.7335 1.1894 1.0500 0.0014
2.7333 1.1893 1.0500 0.0014
2.7331 1.1892 1.0500 0.0014
2.7336 1.1895 1.0500 0.0014
2.7332 1.1893 1.0500 0.0014
2.7296 1.1859 0.8946 0.0026
2.7300 1.1861 0.8946 0.0026
2.7272 1.1849 0.8946 0.0026
2.7302 1.1862 0.8946 0.0026
2.7282 1.1853 0.8946 0.0026
2.7374 1.1871 0.8546 0.0010
2.7383 1.1875 0.8546 0.0010
2.7384 1.1875 0.8546 0.0010
2.7370 1.1869 0.8546 0.0010
2.7383 1.1875 0.8546 0.0010
2.7241 1.1855 1.0345 0.0025
2.7229 1.1850 1.0345 0.0025
2.7229 1.1850 1.0345 0.0025
2.7223 1.1848 1.0345 0.0025
2.7300 1.1864 0.9022 -0.0041
2.7308 1.1868 0.9022 -0.0041
2.7320 1.1873 0.9022 -0.0041
2.7327 1.1876 0.9022 -0.0041
2.7324 1.1875 0.9022 -0.0041
2.7242 1.1858 0.9964 -0.0025
2.7217 1.1847 0.9964 -0.0025
2.7246 1.1860 0.9964 -0.0025
2.7256 1.1864 0.9964 -0.0025
2.7243 1.1858 0.9964 -0.0025
2.7274 1.1869 0.9624 -0.0073
2.7277 1.1870 0.9624 -0.0073
2.7288 1.1875 0.9624 -0.0073
2.7283 1.1873 0.9624 -0.0073
2.7286 1.1874 0.9624 -0.0073
2.7406 1.1854 0.8147 -0.0004
2.7410 1.1856 0.8147 -0.0004
2.7422 1.1861 0.8147 -0.0004
2.7422 1.1861 0.8147 -0.0004
2.7277 1.1872 0.9826 -0.0002
2.7275 1.1871 0.9826 -0.0002
2.7287 1.1877 0.9826 -0.0002
2.7290 1.1878 0.9826 -0.0002
2.7275 1.1871 0.9826 -0.0002
2.7445 1.1877 1.2177 0.0061
2.7444 1.1876 1.2177 0.0061
2.7455 1.1881 1.2177 0.0061
2.7456 1.1882 1.2177 0.0061
2.7450 1.1879 1.2177 0.0061
2.7272 1.1850 1.1135 0.0055
2.7260 1.1845 1.1135 0.0055
2.7276 1.1852 1.1135 0.0055
2.7275 1.1852 1.1135 0.0055
2.7271 1.1850 1.1135 0.0055
2.7444 1.1904 1.1646 0.0031
2.7441 1.1903 1.1646 0.0031
2.7445 1.1905 1.1646 0.0031
2.7443 1.1904 1.1646 0.0031
2.7307 1.1885 0.9809 -0.0049
2.7306 1.1885 0.9809 -0.0049
2.7316 1.1889 0.9809 -0.0049
2.7312 1.1888 0.9809 -0.0049
2.7322 1.1892 0.9809 -0.0049
2.7240 1.1854 0.9621 0.0027
2.7244 1.1856 0.9621 0.0027
2.7255 1.1861 0.9621 0.0027
2.7262 1.1864 0.9621 0.0027
2.7256 1.1861 0.9621 0.0027
2.7330 1.1857 1.1595 -0.0048
2.7326 1.1855 1.1595 -0.0048
2.7327 1.1856 1.1595 -0.0048
2.7311 1.1849 1.1595 -0.0048
2.7326 1.1855 1.1595 -0.0048
2.7295 1.1873 1.0664 -0.0045
2.7299 1.1875 1.0664 -0.0045
2.7311 1.1881 1.0664 -0.0045
2.7311 1.1881 1.0664 -0.0045
2.7249 1.1861 1.0084 0.0008
2.7253 1.1863 1.0084 0.0008
2.7240 1.1857 1.0084 0.0008
2.7246 1.1859 1.0084 0.0008
2.7235 1.1855 1.0084 0.0008
2.7394 1.1871 0.8413 -0.0037
2.7383 1.1866 0.8413 -0.0037
2.7393 1.1871 0.8413 -0.0037
2.7387 1.1868 0.8413 -0.0037
2.7396 1.1871 0.8413 -0.0037
2.7246 1.1858 1.0256 -0.0024
2.7262 1.1865 1.0256 -0.0024
2.7258 1.1864 1.0256 -0.0024
2.7254 1.1862 1.0256 -0.0024
2.7250 1.1860 1.0256 -0.0024
2.7228 1.1851 1.0091 0.0003
2.7244 1.1858 1.0091 0.0003
2.7245 1.1859 1.0091 0.0003
2.7248 1.1860 1.0091 0.0003
2.7321 1.1859 1.1468 -0.0028
2.7320 1.1858 1.1468 -0.0028
2.7316 1.1857 1.1468 -0.0028
2.7307 1.1853 1.1468 -0.0028
2.7322 1.1859 1.1468 -0.0028
2.7305 1.1859 1.1302 0.0045
2.7303 1.1858 1.1302 0.0045
2.7298 1.1855 1.1302 0.0045
2.7303 1.1858 1.1302 0.0045
2.7312 1.1862 1.1302 0.0045
2.7320 1.1877 1.0946 0.0016
2.7297 1.1867 1.0946 0.0016
2.7300 1.1868 1.0946 0.0016
2.7309 1.1872 1.0946 0.0016
2.7302 1.1869 1.0946 0.0016
2.7354 1.1873 0.8719 0.0002
2.7357 1.1874 0.8719 0.0002
2.7341 1.1868 0.8719 0.0002
2.7347 1.1870 0.8719 0.0002
2.7388 1.1885 0.8666 -0.0010
2.7379 1.1881 0.8666 -0.0010
2.7386 1.1884 0.8666 -0.0010
2.7392 1.1886 0.8666 -0.0010
2.7378 1.1880 0.8666 -0.0010
2.7633 1.1856 0.7333 0.0126
2.7627 1.1854 0.7333 0.0126
2.7627 1.1854 0.7333 0.0126
2.7619 1.1850 0.7333 0.0126
2.7626 1.1853 0.7333 0.0126
2.7252 1.1862 1.0028 0.0003
2.7266 1.1868 1.0028 0.0003
2.7280 1.1874 1.0028 0.0003
2.7272 1.1871 1.0028 0.0003
2.7421 1.1895 1.1635 0.0027
2.7421 1.1895 1.1635 0.0027
2.7436 1.1901 1.1635 0.0027
2.7431 1.1899 1.1635 0.0027
2.7432 1.1900 1.1635 0.0027
2.7404 1.1853 0.8139 0.0037
2.7421 1.1860 0.8139 0.0037
2.7399 1.1850 0.8139 0.0037
2.7414 1.1857 0.8139 0.0037
2.7407 1.1854 0.8139 0.0037
2.7344 1.1874 1.1324 0.0013
2.7334 1.1870 1.1324 0.0013
2.7322 1.1865 1.1324 0.0013
2.7346 1.1876 1.1324 0.0013
2.7343 1.1874 1.1324 0.0013
2.7224 1.1850 0.9966 -0.0090
2.7236 1.1855 0.9966 -0.0090
2.7221 1.1849 0.9966 -0.0090
2.7233 1.1854 0.9966 -0.0090
2.7324 1.1887 1.0642 0.0023
2.7324 1.1887 1.0642 0.0023
2.7321 1.1885 1.0642 0.0023
2.7326 1.1887 1.0642 0.0023
2.7328 1.1888 1.0642 0.0023
2.7387 1.1866 1.1927 0.0049
2.7378 1.1862 1.1927 0.0049
2.7372 1.1859 1.1927 0.0049
2.7360 1.1854 1.1927 0.0049
2.7371 1.1858 1.1927 0.0049
2.7260 1.1863 0.9616 -0.0015
2.7269 1.1867 0.9616 -0.0015
2.7267 1.1866 0.9616 -0.0015
2.7262 1.1864 0.9616 -0.0015
2.7241 1.1855 0.9616 -0.0015
2.7583 1.1897 1.2800 0.0088
2.7592 1.1901 1.2800 0.0088
2.7586 1.1898 1.2800 0.0088
2.7590 1.1900 1.2800 0.0088
2.7400 1.1915 0.9234 0.0008
2.7398 1.1914 0.9234 0.0008
2.7404 1.1917 0.9234 0.0008
2.7399 1.1915 0.9234 0.0008
2.7392 1.1912 0.9234 0.0008
2.7547 1.1890 0.7892 0.0018
2.7536 1.1886 0.7892 0.0018
2.7540 1.1887 0.7892 0.0018
2.7538 1.1887 0.7892 0.0018
2.7547 1.1890 0.7892 0.0018
2.7264 1.1856 1.0822 0.0012
2.7270 1.1859 1.0822 0.0012
2.7254 1.1852 1.0822 0.0012
2.7262 1.1855 1.0822 0.0012
2.7276 1.1861 1.0822 0.0012
2.7286 1.1866 0.9255 0.0038
2.7306 1.1875 0.9255 0.0038
2.7295 1.1870 0.9255 0.0038
2.7316 1.1879 0.9255 0.0038
2.7379 1.1903 0.9139 0.0014
2.7374 1.1901 0.9139 0.0014
2.7385 1.1906 0.9139 0.0014
2.7370 1.1899 0.9139 0.0014
2.7373 1.1900 0.9139 0.0014
2.7674 1.1880 1.3561 0.0094
2.7675 1.1881 1.3561 0.0094
2.7669 1.1878 1.3561 0.0094
2.7660 1.1874 1.3561 0.0094
2.7649 1.1869 1.3561 0.0094
2.7311 1.1878 1.0775 -0.0018
2.7318 1.1881 1.0775 -0.0018
2.7318 1.1881 1.0775 -0.0018
2.7315 1.1880 1.0775 -0.0018
2.7437 1.1893 0.8467 -0.0014
2.7434 1.1892 0.8467 -0.0014
2.7435 1.1892 0.8467 -0.0014
2.7433 1.1892 0.8467 -0.0014
2.7437 1.1893 0.8467 -0.0014
2.7384 1.1859 0.8312 0.0022
2.7365 1.1851 0.8312 0.0022
2.7374 1.1854 0.8312 0.0022
2.7384 1.1859 0.8312 0.0022
2.7385 1.1859 0.8312 0.0022
2.7325 1.1894 0.9836 -0.0055
2.7331 1.1896 0.9836 -0.0055
2.7340 1.1900 0.9836 -0.0055
2.7326 1.1894 0.9836 -0.0055
2.7335 1.1898 0.9836 -0.0055
2.7405 1.1853 0.8133 0.0032
2.7385 1.1844 0.8133 0.0032
2.7395 1.1848 0.8133 0.0032
2.7381 1.1842 0.8133 0.0032
2.7300 1.1882 0.9779 -0.0035
2.7289 1.1878 0.9779 -0.0035
2.7292 1.1879 0.9779 -0.0035
2.7293 1.1879 0.9779 -0.0035
2.7287 1.1877 0.9779 -0.0035
2.7362 1.1856 1.1893 0.0012
2.7360 1.1856 1.1893 0.0012
2.7364 1.1857 1.1893 0.0012
2.7374 1.1862 1.1893 0.0012
2.7371 1.1861 1.1893 0.0012
2.7314 1.1886 0.9568 -0.0007
2.7315 1.1886 0.9568 -0.0007
2.7322 1.1889 0.9568 -0.0007
2.7319 1.1888 0.9568 -0.0007
2.7229 1.1851 0.9796 -0.0014
2.7231 1.1852 0.9796 -0.0014
2.7241 1.1857 0.9796 -0.0014
2.7242 1.1857 0.9796 -0.0014
2.7251 1.1861 0.9796 -0.0014
2.7281 1.1863 0.9210 -0.0002
2.7271 1.1858 0.9210 -0.0002
2.7275 1.1860 0.9210 -0.0002
2.7264 1.1855 0.9210 -0.0002
2.7276 1.1861 0.9210 -0.0002
2.7358 1.1895 1.0904 0.0012
2.7351 1.1892 1.0904 0.0012
2.7348 1.1891 1.0904 0.0012
2.7343 1.1888 1.0904 0.0012
2.7343 1.1888 1.0904 0.0012
2.7562 1.1857 1.3237 0.0080
2.7552 1.1853 1.3237 0.0080
2.7575 1.1863 1.3237 0.0080
2.7574 1.1862 1.3237 0.0080
2.7343 1.1884 1.1039 -0.0007
2.7349 1.1887 1.1039 -0.0007
2.7333 1.1880 1.1039 -0.0007
2.7330 1.1879 1.1039 -0.0007
2.7332 1.1879 1.1039 -0.0007
2.7349 1.1863 1.1657 0.0029
2.7360 1.1867 1.1657 0.0029
2.7360 1.1867 1.1657 0.0029
2.7359 1.1867 1.1657 0.0029
2.7365 1.1870 1.1657 0.0029
2.7283 1.1870 0.9477 -0.0022
2.7296 1.1876 0.9477 -0.0022
2.7270 1.1865 0.9477 -0.0022
2.7287 1.1872 0.9477 -0.0022
2.7750 1.1908 1.3618 0.0110
2.7742 1.1905 1.3618 0.0110
2.7742 1.1905 1.3618 0.0110
2.7758 1.1911 1.3618 0.0110
2.7753 1.1909 1.3618 0.0110
2.7254 1.1854 1.0729 -0.0001
2.7256 1.1855 1.0729 -0.0001
2.7254 1.1854 1.0729 -0.0001
2.7242 1.1849 1.0729 -0.0001
2.7264 1.1858 1.0729 -0.0001
2.7620 1.1883 1.3218 0.0052
2.7610 1.1879 1.3218 0.0052
2.7629 1.1887 1.3218 0.0052
2.7630 1.1888 1.3218 0.0052
2.7615 1.1881 1.3218 0.0052
2.7332 1.1897 0.9849 -0.0045
2.7327 1.1895 0.9849 -0.0045
2.7336 1.1898 0.9849 -0.0045
2.7339 1.1899 0.9849 -0.0045
2.7463 1.1902 0.8427 0.0069
2.7459 1.1900 0.8427 0.0069
2.7467 1.1903 0.8427 0.0069
2.7466 1.1903 0.8427 0.0069
2.7462 1.1901 0.8427 0.0069
2.7428 1.1912 1.1297 -0.0035
2.7415 1.1906 1.1297 -0.0035
2.7421 1.1909 1.1297 -0.0035
2.7427 1.1912 1.1297 -0.0035
2.7424 1.1911 1.1297 -0.0035
2.7403 1.1865 0.8287 0.0036
2.7414 1.1870 0.8287 0.0036
2.7407 1.1867 0.8287 0.0036
2.7417 1.1871 0.8287 0.0036
2.7366 1.1889 1.1192 0.0027
2.7367 1.1890 1.1192 0.0027
2.7356 1.1885 1.1192 0.0027
2.7360 1.1886 1.1192 0.0027
2.7370 1.1891 1.1192 0.0027
2.7303 1.1867 0.9076 0.0045
2.7305 1.1869 0.9076 0.0045
2.7311 1.1871 0.9076 0.0045
2.7311 1.1871 0.9076 0.0045
2.7319 1.1874 0.9076 0.0045
2.7354 1.1906 1.0047 -0.0007
2.7350 1.1905 1.0047 -0.0007
2.7363 1.1911 1.0047 -0.0007
2.7360 1.1909 1.0047 -0.0007
2.7407 1.1896 1.1464 0.0000
2.7428 1.1906 1.1464 0.0000
2.7426 1.1905 1.1464 0.0000
2.7412 1.1899 1.1464 0.0000
2.7414 1.1899 1.1464 0.0000
2.7316 1.1885 0.9483 0.0032
2.7298 1.1877 0.9483 0.0032
2.7307 1.1881 0.9483 0.0032
2.7311 1.1883 0.9483 0.0032
2.7302 1.1879 0.9483 0.0032
2.7273 1.1868 1.0469 0.0014
2.7272 1.1867 1.0469 0.0014
2.7273 1.1867 1.0469 0.0014
2.7279 1.1870 1.0469 0.0014
2.7417 1.1864 0.8204 0.0109
2.7430 1.1870 0.8204 0.0109
2.7434 1.1872 0.8204 0.0109
2.7423 1.1867 0.8204 0.0109
2.7424 1.1867 0.8204 0.0109
2.7303 1.1857 0.8835 0.0024
2.7296 1.1854 0.8835 0.0024
2.7309 1.1860 0.8835 0.0024
2.7297 1.1854 0.8835 0.0024
2.7306 1.1858 0.8835 0.0024
2.7276 1.1871 1.0267 0.0002
2.7282 1.1874 1.0267 0.0002
2.7276 1.1871 1.0267 0.0002
2.7277 1.1872 1.0267 0.0002
2.7289 1.1877 1.0267 0.0002
2.7548 1.1849 1.3267 0.0129
2.7581 1.1863 1.3267 0.0129
2.7571 1.1858 1.3267 0.0129
2.7576 1.1861 1.3267 0.0129
2.7344 1.1857 0.8523 0.0083
2.7339 1.1855 0.8523 0.0083
2.7348 1.1858 0.8523 0.0083
2.7341 1.1855 0.8523 0.0083
2.7344 1.1857 0.8523 0.0083
2.7304 1.1855 1.1385 0.0004
2.7305 1.1855 1.1385 0.0004
2.7313 1.1859 1.1385 0.0004
2.7316 1.1860 1.1385 0.0004
2.7311 1.1858 1.1385 0.0004
2.7241 1.1857 1.0189 -0.0003
2.7254 1.1862 1.0189 -0.0003
2.7261 1.1866 1.0189 -0.0003
2.7261 1.1865 1.0189 -0.0003
2.7619 1.1859 1.3525 0.0145
2.7620 1.1860 1.3525 0.0145
2.7606 1.1854 1.3525 0.0145
2.7615 1.1857 1.3525 0.0145
2.7587 1.1845 1.3525 0.0145
2.7424 1.1871 1.2118 -0.0019
2.7421 1.1870 1.2118 -0.0019
2.7439 1.1878 1.2118 -0.0019
2.7432 1.1875 1.2118 -0.0019
2.7438 1.1877 1.2118 -0.0019
2.7284 1.1855 1.1148 0.0038
2.7314 1.1868 1.1148 0.0038
2.7296 1.1860 1.1148 0.0038
2.7300 1.1862 1.1148 0.0038
2.7300 1.1880 1.0401 -0.0017
2.7304 1.1882 1.0401 -0.0017
2.7316 1.1887 1.0401 -0.0017
2.7288 1.1875 1.0401 -0.0017
2.7292 1.1877 1.0401 -0.0017
2.7281 1.1874 0.9739 -0.0047
2.7269 1.1868 0.9739 -0.0047
2.7274 1.1870 0.9739 -0.0047
2.7275 1.1871 0.9739 -0.0047
2.7280 1.1873 0.9739 -0.0047
2.7239 1.1856 1.0121 -0.0004
2.7230 1.1852 1.0121 -0.0004
2.7228 1.1852 1.0121 -0.0004
2.7231 1.1853 1.0121 -0.0004
2.7417 1.1876 0.8354 0.0012
2.7418 1.1877 0.8354 0.0012
2.7423 1.1879 0.8354 0.0012
2.7434 1.1884 0.8354 0.0012
2.7427 1.1881 0.8354 0.0012
2.7310 1.1881 1.0593 0.0028
2.7317 1.1885 1.0593 0.0028
2.7309 1.1881 1.0593 0.0028
2.7305 1.1879 1.0593 0.0028
2.7301 1.1878 1.0593 0.0028
2.7275 1.1862 0.9294 0.0025
2.7291 1.1869 0.9294 0.0025
2.7273 1.1862 0.9294 0.0025
2.7283 1.1866 0.9294 0.0025
2.7259 1.1863 0.9636 -0.0016
2.7264 1.1865 0.9636 -0.0016
2.7248 1.1858 0.9636 -0.0016
2.7267 1.1866 0.9636 -0.0016
2.7259 1.1863 0.9636 -0.0016
2.7330 1.1888 1.0709 -0.0022
2.7327 1.1886 1.0709 -0.0022
2.7331 1.1888 1.0709 -0.0022
2.7328 1.1887 1.0709 -0.0022
2.7333 1.1889 1.0709 -0.0022
2.7289 1.1870 0.9331 0.0005
2.7286 1.1868 0.9331 0.0005
2.7289 1.1870 0.9331 0.0005
2.7292 1.1871 0.9331 0.0005
2.7285 1.1868 0.9331 0.0005
2.7483 1.1873 0.7994 0.0036
2.7475 1.1870 0.7994 0.0036
2.7477 1.1871 0.7994 0.0036
2.7470 1.1868 0.7994 0.0036
2.7291 1.1867 0.9202 0.0001
2.7297 1.1869 0.9202 0.0001
2.7281 1.1862 0.9202 0.0001
2.7290 1.1866 0.9202 0.0001
2.7277 1.1861 0.9202 0.0001
2.7265 1.1861 1.0628 0.0004
2.7265 1.1861 1.0628 0.0004
2.7279 1.1867 1.0628 0.0004
2.7277 1.1866 1.0628 0.0004
2.7281 1.1868 1.0628 0.0004
2.7370 1.1910 1.0472 -0.0003
2.7362 1.1906 1.0472 -0.0003
2.7367 1.1908 1.0472 -0.0003
2.7372 1.1910 1.0472 -0.0003
2.7445 1.1891 1.1931 0.0014
2.7447 1.1891 1.1931 0.0014
2.7433 1.1885 1.1931 0.0014
2.7445 1.1890 1.1931 0.0014
2.7447 1.1891 1.1931 0.0014
2.7271 1.1864 1.0605 0.0048
2.7272 1.1865 1.0605 0.0048
2.7265 1.1862 1.0605 0.0048
2.7260 1.1859 1.0605 0.0048
2.7269 1.1863 1.0605 0.0048
2.7476 1.1850 1.2813 0.0049
2.7479 1.1851 1.2813 0.0049
2.7472 1.1848 1.2813 0.0049
2.7472 1.1848 1.2813 0.0049
2.7323 1.1852 1.1636 -0.0020
2.7301 1.1843 1.1636 -0.0020
2.7332 1.1856 1.1636 -0.0020
2.7306 1.1845 1.1636 -0.0020
2.7329 1.1855 1.1636 -0.0020
2.7254 1.1854 0.9309 0.0005
2.7256 1.1855 0.9309 0.0005
2.7257 1.1855 0.9309 0.0005
2.7240 1.1848 0.9309 0.0005
2.7242 1.1849 0.9309 0.0005
2.7573 1.1913 1.2492 0.0010
2.7576 1.1915 1.2492 0.0010
2.7571 1.1912 1.2492 0.0010
2.7580 1.1916 1.2492 0.0010
2.7337 1.1871 0.8825 -0.0003
2.7351 1.1877 0.8825 -0.0003
2.7343 1.1874 0.8825 -0.0003
2.7347 1.1876 0.8825 -0.0003
2.7354 1.1879 0.8825 -0.0003
2.7361 1.1904 0.9475 0.0016
2.7355 1.1902 0.9475 0.0016
2.7358 1.1903 0.9475 0.0016
2.7367 1.1907 0.9475 0.0016
2.7356 1.1902 0.9475 0.0016
2.7263 1.1863 1.0517 -0.0019
2.7246 1.1855 1.0517 -0.0019
2.7246 1.1855 1.0517 -0.0019
2.7239 1.1852 1.0517 -0.0019
2.7364 1.1872 1.1602 -0.0020
2.7363 1.1871 1.1602 -0.0020
2.7378 1.1878 1.1602 -0.0020
2.7369 1.1874 1.1602 -0.0020
2.7365 1.1872 1.1602 -0.0020
2.7264 1.1866 1.0245 -0.0004
2.7278 1.1872 1.0245 -0.0004
2.7270 1.1869 1.0245 -0.0004
2.7269 1.1868 1.0245 -0.0004
2.7284 1.1875 1.0245 -0.0004
2.7229 1.1849 0.9634 0.0008
2.7232 1.1851 0.9634 0.0008
2.7220 1.1846 0.9634 0.0008
2.7241 1.1855 0.9634 0.0008
2.7389 1.1868 1.1900 0.0073
2.7378 1.1863 1.1900 0.0073
2.7387 1.1867 1.1900 0.0073
2.7371 1.1860 1.1900 0.0073
2.7382 1.1865 1.1900 0.0073
2.7509 1.1888 0.8027 0.0010
2.7495 1.1882 0.8027 0.0010
2.7509 1.1888 0.8027 0.0010
2.7503 1.1885 0.8027 0.0010
2.7507 1.1887 0.8027 0.0010
2.7340 1.1874 0.8854 0.0038
2.7337 1.1873 0.8854 0.0038
2.7331 1.1870 0.8854 0.0038
2.7339 1.1874 0.8854 0.0038
2.7452 1.1899 1.1834 0.0031
2.7453 1.1899 1.1834 0.0031
2.7450 1.1897 1.1834 0.0031
2.7455 1.1900 1.1834 0.0031
2.7446 1.1896 1.1834 0.0031
2.7260 1.1859 1.0606 0.0003
2.7272 1.1865 1.0606 0.0003
2.7268 1.1863 1.0606 0.0003
2.7260 1.1859 1.0606 0.0003
2.7275 1.1866 1.0606 0.0003
2.7296 1.1858 0.8917 0.0034
2.7295 1.1858 0.8917 0.0034
2.7303 1.1861 0.8917 0.0034
2.7302 1.1860 0.8917 0.0034
2.7502 1.1885 0.8025 0.0043
2.7493 1.1880 0.8025 0.0043
2.7500 1.1884 0.8025 0.0043
2.7491 1.1880 0.8025 0.0043
2.7494 1.1881 0.8025 0.0043
2.7261 1.1859 0.9399 -0.0018
2.7258 1.1858 0.9399 -0.0018
2.7263 1.1860 0.9399 -0.0018
2.7254 1.1856 0.9399 -0.0018
2.7260 1.1859 0.9399 -0.0018
2.7326 1.1880 1.0939 -0.0062
2.7320 1.1877 1.0939 -0.0062
2.7317 1.1876 1.0939 -0.0062
2.7333 1.1883 1.0939 -0.0062
2.7416 1.1855 1.2344 -0.0031
2.7423 1.1858 1.2344 -0.0031
2.7415 1.1854 1.2344 -0.0031
2.7406 1.1850 1.2344 -0.0031
2.7403 1.1849 1.2344 -0.0031
2.7297 1.1861 0.8976 0.0031
2.7296 1.1860 0.8976 0.0031
2.7291 1.1858 0.8976 0.0031
2.7284 1.1855 0.8976 0.0031
2.7310 1.1866 0.8976 0.0031
2.7354 1.1901 0.9451 -0.0006
2.7358 1.1903 0.9451 -0.0006
2.7348 1.1898 0.9451 -0.0006
2.7360 1.1903 0.9451 -0.0006
2.7287 1.1863 1.0943 0.0012
2.7299 1.1868 1.0943 0.0012
2.7287 1.1863 1.0943 0.0012
2.7285 1.1862 1.0943 0.0012
2.7281 1.1860 1.0943 0.0012
2.7287 1.1871 1.0620 -0.0017
2.7275 1.1866 1.0620 -0.0017
2.7269 1.1863 1.0620 -0.0017
2.7271 1.1864 1.0620 -0.0017
2.7288 1.1871 1.0620 -0.0017
2.7247 1.1854 0.9453 -0.0066
2.7254 1.1858 0.9453 -0.0066
2.7240 1.1851 0.9453 -0.0066
2.7238 1.1850 0.9453 -0.0066
2.7503 1.1913 1.1983 0.0050
2.7506 1.1914 1.1983 0.0050
2.7507 1.1915 1.1983 0.0050
2.7502 1.1912 1.1983 0.0050
2.7497 1.1910 1.1983 0.0050
2.7256 1.1854 0.9299 0.0025
2.7260 1.1856 0.9299 0.0025
2.7270 1.1860 0.9299 0.0025
2.7264 1.1858 0.9299 0.0025
2.7272 1.1862 0.9299 0.0025
2.7332 1.1895 1.0344 -0.0000
2.7303 1.1882 1.0344 -0.0000
2.7324 1.1891 1.0344 -0.0000
2.7318 1.1889 1.0344 -0.0000
2.7276 1.1860 1.0868 -0.0003
2.7266 1.1856 1.0868 -0.0003
2.7278 1.1861 1.0868 -0.0003
2.7273 1.1859 1.0868 -0.0003
2.7271 1.1858 1.0868 -0.0003
2.7431 1.1845 1.2596 0.0119
2.7443 1.1851 1.2596 0.0119
2.7441 1.1849 1.2596 0.0119
2.7462 1.1859 1.2596 0.0119
2.7443 1.1850 1.2596 0.0119
2.7301 1.1865 1.1060 0.0032
2.7313 1.1871 1.1060 0.0032
2.7300 1.1865 1.1060 0.0032
2.7277 1.1855 1.1060 0.0032
2.7382 1.1898 1.1140 0.0021
2.7367 1.1891 1.1140 0.0021
2.7377 1.1896 1.1140 0.0021
2.7365 1.1891 1.1140 0.0021
2.7373 1.1894 1.1140 0.0021
2.7316 1.1886 1.0503 -0.0032
2.7306 1.1882 1.0503 -0.0032
2.7315 1.1885 1.0503 -0.0032
2.7325 1.1889 1.0503 -0.0032
2.7253 1.1857 0.9437 -0.0038
2.7242 1.1852 0.9437 -0.0038
2.7242 1.1852 0.9437 -0.0038
2.7255 1.1857 0.9437 -0.0038
2.7253 1.1857 0.9437 -0.0038
2.7476 1.1891 1.2172 0.0081
2.7478 1.1892 1.2172 0.0081
2.7472 1.1889 1.2172 0.0081
2.7473 1.1889 1.2172 0.0081
2.7473 1.1889 1.2172 0.0081
2.7429 1.1878 0.8303 0.0089
2.7415 1.1872 0.8303 0.0089
2.7416 1.1872 0.8303 0.0089
2.7422 1.1874 0.8303 0.0089
2.7286 1.1875 1.0293 0.0018
2.7285 1.1875 1.0293 0.0018
2.7281 1.1873 1.0293 0.0018
